simulation,final_balance,max_drawdown,max_dd_duration,profit_loss
462,16589.858463216042,7.6467434148628195,56.0,6589.858463216042
463,19599.005764753303,8.99654153711885,64.0,9599.005764753303
464,22856.707346612115,12.636554273432065,46.0,12856.707346612115
465,18342.321616348207,8.495031313912518,51.0,8342.321616348207
466,13349.099226261664,14.39717217464715,79.0,3349.0992262616637
467,20473.436530024104,4.272139962990082,25.0,10473.436530024104
468,19838.925617860114,5.017983313703646,36.0,9838.925617860114
469,19085.864539292696,8.998327006503972,56.0,9085.864539292696
470,21750.899219070634,8.630986721075754,44.0,11750.899219070634
471,15510.632119485677,11.688315623284542,96.0,5510.632119485677
472,20655.042710901504,6.460039211544494,56.0,10655.042710901504
473,19859.872156101144,6.2190641759225045,46.0,9859.872156101144
474,16497.446922381638,8.857977134467179,50.0,6497.446922381638
475,16697.055044585733,9.857127889558344,41.0,6697.055044585733
476,17846.90752085686,9.884440101414038,66.0,7846.907520856861
477,21518.635219330998,7.668371238177091,38.0,11518.635219330998
478,16800.066820136104,8.2508042465185,42.0,6800.066820136104
479,20022.291130987167,13.31330824450872,117.0,10022.291130987167
480,17749.471502811604,13.734928896322726,108.0,7749.471502811604
481,12771.377958153087,18.61107382830605,151.0,2771.377958153087
482,16117.519992335136,9.212902971584835,65.0,6117.519992335136
483,18709.665567981727,19.986657956393753,151.0,8709.665567981727
484,16610.178175886344,12.412915860147644,43.0,6610.1781758863435
485,17410.80298372035,8.245619426602206,43.0,7410.80298372035
486,16190.200835044168,11.774405682584534,54.0,6190.200835044168
487,20853.81996893654,10.609566813694666,45.0,10853.81996893654
488,18919.117649502645,5.57623662369843,40.0,8919.117649502645
489,20731.199134330356,8.733460662651071,45.0,10731.199134330356
490,14569.867614556882,10.38487001750556,71.0,4569.8676145568825
491,11885.59638874501,20.220149980960294,166.0,1885.5963887450107
492,16458.183688618734,10.049680852986398,97.0,6458.183688618734
493,19614.232555210267,9.7540251310607,29.0,9614.232555210267
494,24277.439660809607,7.471182581961977,45.0,14277.439660809607
495,14872.461193032414,10.518313253758329,49.0,4872.461193032414
496,19345.20889785895,14.756133291280843,66.0,9345.208897858949
497,20971.900458066593,5.06792273787749,40.0,10971.900458066593
498,17960.025246356767,6.641007030492917,50.0,7960.025246356767
499,15860.045339013483,12.948781632766709,39.0,5860.045339013483
500,19233.52754927609,7.744191417339782,34.0,9233.527549276088
501,15627.957169965437,21.840909420139408,82.0,5627.957169965437
502,17713.30358266979,7.967693074034521,32.0,7713.303582669789
503,14918.264139773702,16.136801620497476,100.0,4918.2641397737025
504,18643.290819184695,8.542469312988585,40.0,8643.290819184695
505,25024.317148688715,6.191835950541471,20.0,15024.317148688715
506,14996.79044342645,12.098459962725908,63.0,4996.790443426449
507,11302.33875100748,20.510817679113195,151.0,1302.3387510074808
508,19629.158488313922,17.04166634884932,96.0,9629.158488313922
509,19762.565568024736,9.652886446739757,41.0,9762.565568024736
510,10790.255773641811,22.326955309571332,275.0,790.2557736418112
511,19417.430367494548,9.01932437888152,27.0,9417.430367494548
512,18975.793400252573,7.729148966811553,42.0,8975.793400252573
513,22313.194224797186,11.501462753528344,52.0,12313.194224797186
514,17733.09454105752,10.693002009997372,54.0,7733.094541057519
515,12566.48308502358,14.956890154878824,159.0,2566.4830850235794
516,22036.9784592485,7.850844605648668,26.0,12036.978459248501
517,19639.76733715315,6.660357285256499,28.0,9639.76733715315
518,20908.114240856732,12.792700795842403,47.0,10908.114240856732
519,15485.495559609762,6.787810225127741,42.0,5485.4955596097625
520,20907.249811894046,6.490203299947924,44.0,10907.249811894046
521,19229.519017619783,5.43675236600831,24.0,9229.519017619783
522,23712.000641729283,4.78120611386287,24.0,13712.000641729283
523,21832.635386028443,14.958633002846783,69.0,11832.635386028443
524,12328.606250431774,17.301412722377922,57.0,2328.6062504317742
525,18160.199398380188,9.014625778935267,23.0,8160.199398380188
526,19873.956472735103,9.345095817202921,41.0,9873.956472735103
527,19776.632580361562,5.950167301940695,27.0,9776.632580361562
528,20902.965610360516,10.246061915249966,34.0,10902.965610360516
529,16560.531314362237,15.23504233937648,69.0,6560.531314362237
530,17029.565823862533,8.865193897586042,57.0,7029.565823862533
531,17564.60936715619,9.58984955815827,56.0,7564.60936715619
532,17829.544780671506,15.567970718710528,68.0,7829.544780671506
533,18839.745415114907,10.209712398348763,119.0,8839.745415114907
534,15508.746688310479,9.427352819164065,83.0,5508.746688310479
535,17219.77856771429,8.699511494832906,52.0,7219.778567714289
536,12752.474896853117,10.714584205765602,65.0,2752.4748968531167
537,20392.38106456221,6.398685078708838,36.0,10392.38106456221
538,14185.373859021664,11.503013148189547,79.0,4185.3738590216635
539,20487.915044422225,5.700125723084104,31.0,10487.915044422225
540,16898.517542371952,9.596518481082501,62.0,6898.517542371952
541,17585.66254355086,12.289273848944694,105.0,7585.662543550861
542,18613.84973977318,7.214489862776602,39.0,8613.84973977318
543,19607.134737849916,5.739937111099254,26.0,9607.134737849916
544,21626.194721100674,6.548844771872946,22.0,11626.194721100674
545,21068.644927796315,9.012829985604336,40.0,11068.644927796315
546,22754.131709179703,5.9281621507516,28.0,12754.131709179703
547,18206.36605480731,10.634232124415457,59.0,8206.36605480731
548,14971.266789827176,9.886151837690191,53.0,4971.266789827176
549,17781.546876745262,11.123107258615269,66.0,7781.546876745262
550,14630.558904232746,13.55969060524513,85.0,4630.5589042327465
551,14091.640474637092,13.583127761444699,129.0,4091.6404746370918
552,19435.845420746722,7.756581437118785,34.0,9435.845420746722
553,19236.190414726756,17.001714014694134,61.0,9236.190414726756
554,20262.868856224646,8.80934633892442,31.0,10262.868856224646
555,18278.07309330764,9.301001916716064,51.0,8278.073093307641
556,25364.560002371654,6.476164311463149,29.0,15364.560002371654
557,20150.991556681533,7.555243718500053,34.0,10150.991556681533
558,20971.779589625523,6.217390870665699,50.0,10971.779589625523
559,21551.92233713718,4.29871621302301,29.0,11551.92233713718
560,19074.37942901854,9.060892276632746,48.0,9074.37942901854
561,17968.40777891185,14.507017923326066,86.0,7968.407778911849
562,15315.938319201874,9.328621713927532,104.0,5315.938319201874
563,17278.182425878822,9.804633679763313,85.0,7278.182425878822
564,22607.656399276493,14.07371469949269,72.0,12607.656399276493
565,14456.257067976425,14.721100791901387,113.0,4456.257067976425
566,16808.59728052783,12.329767223662357,76.0,6808.597280527829
567,21667.220706592292,6.587705459045099,30.0,11667.220706592292
568,23073.84844403388,6.112301761302443,25.0,13073.84844403388
569,18799.877424106417,9.224240044168907,44.0,8799.877424106417
570,20488.38618808245,13.319750405689676,57.0,10488.386188082452
571,18518.18502067403,9.570051107016827,58.0,8518.185020674031
572,16897.129491299187,8.64459637560347,58.0,6897.129491299187
573,25854.275100402014,5.9345764278500255,38.0,15854.275100402014
574,17261.974929813165,12.251121802976792,83.0,7261.974929813165
575,16370.386614199953,6.93412851765878,39.0,6370.386614199953
576,17391.20673218841,8.719508328886763,93.0,7391.20673218841
577,20192.658180054663,14.977351877640038,53.0,10192.658180054663
578,18241.080601732494,6.259822264778542,33.0,8241.080601732494
579,20329.473954660098,16.45146798704278,67.0,10329.473954660098
580,19789.770069997187,11.305387612708442,50.0,9789.770069997187
581,20250.859657506462,6.45741243840766,40.0,10250.859657506462
582,17618.185238425936,6.261750124734622,35.0,7618.185238425936
583,15480.342959040185,8.058955521934848,78.0,5480.342959040185
584,18019.103504717386,12.384302706313465,68.0,8019.103504717386
585,16264.602741175435,15.385369543149213,117.0,6264.602741175435
586,12808.351523416968,13.516324511230208,66.0,2808.351523416968
587,12555.95050371025,19.16142981869636,122.0,2555.95050371025
588,20452.039804835582,7.527446925016082,27.0,10452.039804835582
589,20257.199699391364,7.9951335087489435,57.0,10257.199699391364
590,18093.762262210148,8.555490352638666,59.0,8093.762262210148
591,14885.777315274347,12.582658125964505,79.0,4885.777315274347
592,14416.231757818237,15.296272804826918,81.0,4416.231757818237
593,19628.153342176316,8.8223994385117,34.0,9628.153342176316
594,20609.032023070075,9.88869177295898,75.0,10609.032023070075
595,15346.601774161358,10.525723871740356,49.0,5346.601774161358
596,16803.3556246909,18.098723125631857,112.0,6803.355624690899
597,20455.06168028889,10.509585828483974,64.0,10455.06168028889
598,22399.452994174517,11.794146163125399,92.0,12399.452994174517
599,15840.1461481794,26.79560414236975,129.0,5840.1461481793995
600,22932.371378159165,5.399898979454823,24.0,12932.371378159165
601,21482.15595849483,4.300395871661615,23.0,11482.15595849483
602,24434.564096501745,6.3269404033565655,34.0,14434.564096501745
603,20918.07024725926,6.890398451619618,44.0,10918.07024725926
604,16524.460774354608,9.283328832783809,98.0,6524.460774354608
605,17083.77448928555,9.852436210691042,44.0,7083.774489285552
606,18710.977655964,6.8400349599841705,27.0,8710.977655964001
607,16267.083022791303,9.879824681254867,59.0,6267.083022791303
608,18502.71016826044,7.248996821351305,43.0,8502.71016826044
609,18119.55276128972,13.910960198991967,63.0,8119.55276128972
610,13936.862723214163,13.272957758200246,92.0,3936.8627232141625
611,12965.399323764044,26.270061552159902,227.0,2965.3993237640443
612,17692.10636143506,11.483857303440814,64.0,7692.1063614350605
613,17532.07434527822,14.045673283794955,65.0,7532.074345278219
614,21107.551278840117,11.692638712418347,55.0,11107.551278840117
615,18178.66519316121,6.808063009686545,27.0,8178.6651931612105
616,17314.368683267094,6.218523649259657,49.0,7314.368683267094
617,15870.508442428578,9.389509240921992,53.0,5870.508442428578
618,19293.099716971912,3.626593409508858,25.0,9293.099716971912
619,19500.713343203868,8.162306993993298,45.0,9500.713343203868
620,18631.654044216404,8.428636384482855,87.0,8631.654044216404
621,14525.573628831375,11.727156155480213,83.0,4525.573628831375
622,16334.510636750456,8.88024214615405,61.0,6334.510636750456
623,14578.087429715935,19.508124425335545,146.0,4578.087429715935
624,19434.840510178932,12.773874200651086,112.0,9434.840510178932
625,20226.859598605453,16.681965147297166,100.0,10226.859598605453
626,21611.345275989024,7.146803237454777,30.0,11611.345275989024
627,15372.482504902422,9.420356097062598,38.0,5372.482504902422
628,18854.288991576577,7.817323792154378,43.0,8854.288991576577
629,14271.559788728098,16.85510823098445,99.0,4271.559788728098
630,22079.71098999324,5.588699943089681,19.0,12079.71098999324
631,13268.274396554762,14.064518305284802,101.0,3268.2743965547616
632,16966.45762305008,15.617459695045675,63.0,6966.457623050079
633,19484.156642037895,5.569538330645814,44.0,9484.156642037895
634,18459.106868535222,6.313067459071446,37.0,8459.106868535222
635,16533.9335141762,7.792761852702905,42.0,6533.9335141761985
636,16607.696447032642,10.992461638473038,58.0,6607.696447032642
637,16028.94960379126,24.019900886615307,73.0,6028.9496037912595
638,19220.909339168982,7.612474492779079,33.0,9220.909339168982
639,16537.441158800237,19.72279762788285,106.0,6537.441158800237
640,18179.050052094215,9.954361367735851,42.0,8179.050052094215
641,15266.024732822247,15.817596944445988,132.0,5266.024732822247
642,18393.372481133454,12.550961527625388,71.0,8393.372481133454
643,18654.7745437948,6.335024575493987,49.0,8654.7745437948
644,21665.0113096142,11.714265119160038,44.0,11665.011309614201
645,22582.912199184706,16.33036357319792,63.0,12582.912199184706
646,16229.775567434,12.43576162670478,65.0,6229.775567434001
647,17141.873573716974,19.21262772738727,81.0,7141.873573716974
648,19055.14576529654,7.599287566166625,37.0,9055.14576529654
649,19422.63427166142,8.565905347459548,54.0,9422.63427166142
650,19110.059651946274,13.73680896345017,51.0,9110.059651946274
651,14597.876282127285,10.604505626764345,108.0,4597.876282127285
652,20701.478659838736,12.568162322525572,65.0,10701.478659838736
653,16377.581613647973,8.043523607983355,52.0,6377.581613647973
654,11145.064987954012,21.488886961213122,137.0,1145.0649879540124
655,24043.847822091957,6.072801363585594,44.0,14043.847822091957
656,19019.645853787224,8.632739088679706,30.0,9019.645853787224
657,19828.99734333493,9.30465116420603,42.0,9828.99734333493
658,16384.19248985011,10.973906530488131,120.0,6384.192489850109
659,16444.195858351668,8.779227461645025,29.0,6444.195858351668
660,19533.56718959096,11.086735676307006,79.0,9533.567189590962
661,19097.41829282338,11.752167190110864,39.0,9097.418292823379
662,18478.72431731785,13.25838574213902,104.0,8478.72431731785
663,16868.390282847264,10.8349989393996,79.0,6868.390282847264
664,20155.81314244243,4.5182030209370385,57.0,10155.813142442428
665,19053.367799370186,8.866229996603394,52.0,9053.367799370186
666,17123.949719820634,8.527379267435805,66.0,7123.949719820634
667,21912.843972248076,8.306347734841486,42.0,11912.843972248076
668,17002.375437181872,8.07935665938603,52.0,7002.375437181872
669,20808.874848037587,8.644659727601773,19.0,10808.874848037587
670,17100.120971373788,8.77992406625438,111.0,7100.120971373788
671,18545.724768195243,8.359549700037352,85.0,8545.724768195243
672,19649.543512603046,7.992516708721946,49.0,9649.543512603046
673,14062.269554362005,15.605457428079111,93.0,4062.269554362005
674,18383.902331835037,6.644953909688191,45.0,8383.902331835037
675,19538.93820840661,6.679752205098646,27.0,9538.93820840661
676,18074.549936545107,13.474990202006213,51.0,8074.549936545107
677,22243.737301990237,5.41910137170867,36.0,12243.737301990237
678,18232.59032782771,9.3519194051095,35.0,8232.590327827711
679,16073.809913883524,8.406253444488502,46.0,6073.809913883524
680,15621.984268256983,10.94468530742101,56.0,5621.984268256983
681,17857.292840516573,10.671422994515023,55.0,7857.292840516573
682,19197.93071740659,8.981212007623295,37.0,9197.93071740659
683,20692.57020303118,9.373843953389288,50.0,10692.57020303118
684,15943.630171341489,19.25659824917752,146.0,5943.630171341489
685,17531.840314315283,13.45317230326007,51.0,7531.840314315283
686,15458.764211620728,27.5694169514756,108.0,5458.764211620728
687,18050.400354116326,10.139693663771432,54.0,8050.400354116326
688,20396.74589398984,9.054215518654859,81.0,10396.745893989839
689,20858.55286858309,4.634469984171046,25.0,10858.55286858309
690,20459.37015595186,13.390015359124648,43.0,10459.37015595186
691,21543.906473343643,4.521097846732057,54.0,11543.906473343643
692,19127.578861514532,6.81837964353459,32.0,9127.578861514532
693,16555.985078555277,7.920202860299865,65.0,6555.985078555277
694,15247.113803269845,11.297537281210172,41.0,5247.113803269845
695,14179.29299937827,10.883066791990242,73.0,4179.292999378271
696,12489.450943430491,20.121623968316506,134.0,2489.450943430491
697,23388.87639375503,7.8569520028725455,35.0,13388.876393755028
698,19140.61206393451,6.912136086694372,33.0,9140.61206393451
699,23211.038908060655,7.2986738183841275,34.0,13211.038908060655
700,18644.35607006085,10.67734591030809,115.0,8644.35607006085
701,16035.41286536012,10.594621178028731,66.0,6035.41286536012
702,19415.10606060606,9.45900441634534,57.0,9415.10606060606
703,18660.685607750856,9.522634189217522,41.0,8660.685607750856
704,17584.648484900863,17.77151564392016,57.0,7584.648484900863
705,19339.967109534926,14.505543923897326,26.0,9339.967109534926
706,21915.594020726232,7.490535626629194,41.0,11915.594020726232
707,12963.441559840448,12.56737654221666,105.0,2963.4415598404485
708,17765.738489003277,11.912573948809147,67.0,7765.738489003277
709,15241.80322401409,8.756759647323479,52.0,5241.803224014089
710,17737.392571834287,8.630029344719805,32.0,7737.392571834287
711,21417.85114581455,6.5468872669820115,36.0,11417.851145814551
712,20441.01680252332,7.552086637882489,61.0,10441.016802523322
713,21559.455004565927,6.5109355207811666,29.0,11559.455004565927
714,20458.282040004495,7.900177213638434,26.0,10458.282040004495
715,20676.647655257962,9.996207538477611,48.0,10676.647655257962
716,18919.024506300593,7.7916364992477005,47.0,8919.024506300593
717,11863.406756852444,14.169569148339239,100.0,1863.4067568524442
718,19771.52633419449,15.553638961423907,59.0,9771.526334194488
719,16483.7163481468,8.390078540763756,55.0,6483.7163481468015
720,20355.106880993895,7.98350412163213,45.0,10355.106880993895
721,14702.150678459408,19.274498258012258,130.0,4702.150678459408
722,13059.634009716881,13.656885673300081,138.0,3059.6340097168813
723,18427.429466206682,8.597193153501584,56.0,8427.429466206682
724,19029.87636851793,8.77572925051481,19.0,9029.87636851793
725,15003.647859213592,17.349994638031387,69.0,5003.647859213592
726,19659.168902884732,9.152848482667475,33.0,9659.168902884732
727,16975.586834793732,13.932982286004744,67.0,6975.586834793732
728,17863.68824549853,9.398914914990202,63.0,7863.688245498532
729,16220.831127481577,10.9853482624085,61.0,6220.831127481577
730,23791.44193383951,6.05909981501116,18.0,13791.44193383951
731,19474.79744916084,8.812497850201243,40.0,9474.79744916084
732,16107.861778142145,9.28164250979522,93.0,6107.861778142145
733,19156.450225318484,7.141744151870384,42.0,9156.450225318484
734,20427.725033511553,3.3946888682569427,26.0,10427.725033511553
735,14014.784412304401,19.169830511624305,121.0,4014.7844123044015
736,18202.48665132247,6.447854986074495,68.0,8202.48665132247
737,17873.95048941901,7.353188319818349,38.0,7873.95048941901
738,20894.158190307877,6.836889353044791,36.0,10894.158190307877
739,12657.69408919612,15.24496828743904,144.0,2657.6940891961203
740,23369.1754497745,5.49250310157219,32.0,13369.175449774499
741,17865.45229965231,10.602539332516272,83.0,7865.452299652308
742,21123.22816933993,6.074650064424008,35.0,11123.22816933993
743,16973.399882716243,5.6298908122213875,58.0,6973.399882716243
744,19048.963353971114,9.029665002355053,50.0,9048.963353971114
745,15002.306400220195,23.30127290057186,84.0,5002.306400220195
746,19550.23789689072,7.916205587545794,35.0,9550.237896890721
747,17130.952460327804,15.514844197813234,73.0,7130.952460327804
748,17958.36068532321,8.891840496792733,61.0,7958.360685323209
749,21111.66951674837,9.946573879402393,57.0,11111.66951674837
750,17787.661831424582,5.274591365233445,59.0,7787.6618314245825
751,13942.420780515746,10.673639965685144,86.0,3942.4207805157457
752,22055.46148549887,5.519966719908155,40.0,12055.461485498869
753,15405.682401872062,8.15883160227592,46.0,5405.682401872062
754,19593.22471237301,8.857156757909015,42.0,9593.224712373009
755,16808.28140999212,14.95023571276756,40.0,6808.28140999212
756,17236.212914596923,16.430032205833456,71.0,7236.212914596923
757,14283.34483532452,17.292862087384663,97.0,4283.34483532452
758,17936.931943253916,13.25450214193285,48.0,7936.931943253916
759,17875.03686327923,8.753716789757862,33.0,7875.036863279231
760,22707.091807252873,7.786663305299002,74.0,12707.091807252873
761,18213.36012547795,6.420740376966974,35.0,8213.36012547795
762,14867.419272663556,11.347551128752805,94.0,4867.419272663556
763,22564.39161744169,12.529409365627252,31.0,12564.391617441692
764,14240.935509300922,11.925504380093207,64.0,4240.935509300922
765,20538.276602843398,7.538396186279958,45.0,10538.276602843398
766,19979.674419475545,7.208349221297983,59.0,9979.674419475545
767,17521.007730746143,10.667605117294828,114.0,7521.007730746143
768,21477.917283186383,7.939134174175272,52.0,11477.917283186383
769,14960.211689948472,9.129780774929838,75.0,4960.211689948472
770,16052.112008257602,10.782290859550901,72.0,6052.112008257602
771,17911.471535811557,7.97282684968095,44.0,7911.471535811557
772,20556.614594709496,13.858260256442811,86.0,10556.614594709496
773,17990.373047988236,11.169822235000822,63.0,7990.373047988236
774,19668.36636880903,7.1236330607491265,47.0,9668.366368809031
775,14842.281351486323,16.775637476369553,65.0,4842.281351486323
776,23196.9996363997,7.131149299582811,49.0,13196.999636399702
777,21405.11592433625,7.063387697017914,41.0,11405.115924336249
778,18439.731939754944,6.03164955167172,41.0,8439.731939754944
779,23000.836302615982,8.153453569465068,35.0,13000.836302615982
780,22026.422608213914,11.850338400019023,47.0,12026.422608213914
781,21433.948912731204,4.398812401017875,33.0,11433.948912731204
782,18387.66353660244,11.302503991865398,31.0,8387.663536602438
783,12966.806328541526,10.902578288518653,68.0,2966.8063285415265
784,18776.560025819243,6.5055095534783645,35.0,8776.560025819243
785,20865.625091145746,12.026112582992814,63.0,10865.625091145746
786,20851.528607629574,5.55089291902947,40.0,10851.528607629574
787,15300.746788465705,12.478328472562023,82.0,5300.746788465705
788,16922.95176349395,16.575131767463365,93.0,6922.951763493951
789,16957.33796927677,12.454570091969824,86.0,6957.33796927677
790,22054.391442094347,4.5208867362024225,41.0,12054.391442094347
791,16564.30509539018,8.678015934857346,80.0,6564.30509539018
792,21268.308866991676,6.814699791502873,44.0,11268.308866991676
793,19879.18645039222,8.765374472061664,69.0,9879.186450392219
794,14900.96583884377,7.519937601620405,47.0,4900.965838843769
795,17909.429160587417,7.768510520568116,38.0,7909.429160587417
796,21357.078469985867,7.698648935208473,24.0,11357.078469985867
797,16254.414593978701,14.125128659278783,62.0,6254.414593978701
798,17459.7315294192,10.061436450274046,54.0,7459.731529419201
799,16063.477014652064,9.61596268925266,71.0,6063.477014652064
800,14371.086432811942,15.517050644876601,79.0,4371.086432811942
801,11127.139354590094,20.041269350553396,122.0,1127.1393545900937
802,20669.294865252974,6.469319286391209,46.0,10669.294865252974
803,18826.388929130684,9.191557873687023,61.0,8826.388929130684
804,20462.450394551073,6.886764843830334,41.0,10462.450394551073
805,15423.12774238664,11.600872221376518,117.0,5423.1277423866395
806,16711.963526322626,10.356635632295657,46.0,6711.963526322626
807,17405.87957870557,11.693527160331927,124.0,7405.8795787055715
808,20636.828343500216,10.770403959993324,36.0,10636.828343500216
809,18264.927510514037,4.63838272154802,39.0,8264.927510514037
810,11437.636073338499,15.690512168107412,68.0,1437.636073338499
811,12287.011101712962,18.42428585783304,134.0,2287.011101712962
812,24845.873881426865,5.923084755633236,18.0,14845.873881426865
813,18165.20843291162,7.462997937560602,68.0,8165.208432911619
814,16096.702723014318,15.747677154598572,103.0,6096.702723014318
815,21460.503870582976,6.196146367440485,38.0,11460.503870582976
816,21279.96144544478,6.6672631256714565,24.0,11279.96144544478
817,21217.98443164384,8.270914994706258,27.0,11217.98443164384
818,22377.06709640028,7.062631622520306,34.0,12377.067096400278
819,17731.365177987675,17.312735619150235,82.0,7731.3651779876745
820,20682.35476918538,9.007033134179846,94.0,10682.354769185378
821,18711.12383838294,7.731662986848472,27.0,8711.12383838294
822,20732.58704521476,10.276682438804578,49.0,10732.587045214761
823,17283.50106827839,7.703090228886776,61.0,7283.50106827839
824,20401.64023713765,4.812186675787932,28.0,10401.64023713765
825,18425.888448363843,7.201554390846529,28.0,8425.888448363843
826,11445.607540706611,23.46789993807981,127.0,1445.607540706611
827,18076.980736681882,8.362043418745214,26.0,8076.980736681882
828,14213.344890790635,14.530268612951636,55.0,4213.344890790635
829,19040.20504912151,12.887435424527094,47.0,9040.205049121509
830,22287.079278790443,7.632746349455212,49.0,12287.079278790443
831,20474.783078326273,6.919210891531508,36.0,10474.783078326273
832,13954.519953020292,12.346176477986262,67.0,3954.5199530202917
833,16424.698902946806,10.866147778684805,107.0,6424.698902946806
834,12574.698519968886,17.490358584101195,117.0,2574.698519968886
835,23193.31587178123,6.410215432014223,38.0,13193.31587178123
836,20400.46437834875,9.745708593698648,56.0,10400.464378348752
837,16442.565491854675,10.482230751671311,77.0,6442.565491854675
838,19434.844795511657,11.301706308549576,76.0,9434.844795511657
839,21043.275565692205,4.463559286537262,21.0,11043.275565692205
840,16565.364016573454,5.613009808626107,43.0,6565.364016573454
841,17424.24249958178,14.399231388292193,116.0,7424.242499581778
842,20908.97885289241,5.511551653366087,32.0,10908.978852892411
843,18497.551843326444,11.823315363983038,41.0,8497.551843326444
844,15619.665909878026,7.394167682486544,72.0,5619.665909878026
845,25370.29002801125,4.492058272418034,22.0,15370.290028011252
846,15901.44698730536,8.575795143896855,34.0,5901.44698730536
847,20269.637154678785,8.201069586684005,57.0,10269.637154678785
848,20613.14112017406,6.188711646363425,57.0,10613.14112017406
849,16370.023470715889,12.411071644226414,97.0,6370.023470715889
850,19572.727338595403,14.133054829671385,67.0,9572.727338595403
851,15260.133452138713,12.208650357153738,83.0,5260.1334521387125
852,21306.212725053854,6.979149680437163,43.0,11306.212725053854
853,18267.10856549012,10.887753442726948,55.0,8267.108565490122
854,21878.773136385782,6.844341739642886,67.0,11878.773136385782
855,17424.377274832827,12.54483101646695,58.0,7424.3772748328265
856,20568.44953763778,5.229367852467601,20.0,10568.449537637782
857,12977.201384371696,9.391100721949954,86.0,2977.201384371696
858,17786.896911900487,11.31963229281096,86.0,7786.896911900487
859,19427.58519305302,7.0790252156139655,47.0,9427.585193053019
860,16764.495293709522,6.791291222046582,52.0,6764.495293709522
861,19373.316241545326,12.994438344776482,81.0,9373.316241545326
862,17857.170595003925,8.192502900706666,56.0,7857.170595003925
863,21065.615419677844,8.678252250234669,35.0,11065.615419677844
864,23173.15956063968,5.153390223167261,17.0,13173.15956063968
865,22374.772692801118,5.6464250914562735,33.0,12374.772692801118
866,14498.25140686848,9.10047511538599,98.0,4498.2514068684795
867,18176.177612605,9.913315253475798,93.0,8176.177612604999
868,15991.054356789487,8.42945710534891,69.0,5991.054356789487
869,13755.610894936945,15.314001360583532,82.0,3755.6108949369445
870,12448.463144724676,23.291841514028285,166.0,2448.4631447246757
871,18346.98820582151,9.534793324385795,52.0,8346.988205821512
872,18576.00531504963,8.313238520861862,70.0,8576.005315049631
873,17414.368783138067,11.453880153944272,48.0,7414.368783138067
874,16655.470030008968,10.664132913230091,58.0,6655.470030008968
875,22477.229980755343,7.907771817594651,45.0,12477.229980755343
876,12801.747938521075,24.39619346469136,167.0,2801.7479385210754
877,13535.9394238871,14.4511586968037,88.0,3535.939423887099
878,19463.60322214778,12.544696605404052,47.0,9463.60322214778
879,16883.069374251252,9.076208136606056,49.0,6883.069374251252
880,12314.401466739882,16.57152891860023,104.0,2314.4014667398824
881,15361.859860133838,14.642782681674138,70.0,5361.859860133838
882,15636.278792469842,10.108583074526061,56.0,5636.278792469842
883,18104.203019262215,10.9006655450583,59.0,8104.203019262215
884,20162.086571825537,12.77374533691424,42.0,10162.086571825537
885,20493.034489909667,6.338960938559751,41.0,10493.034489909667
886,18085.48965579267,12.949237966713856,57.0,8085.4896557926695
887,19159.47049343872,9.833430629061949,51.0,9159.47049343872
888,14111.269921059284,14.049848761606892,90.0,4111.269921059284
889,19992.965601060154,12.514365373424289,45.0,9992.965601060154
890,18275.666937921353,11.172983469328969,94.0,8275.666937921353
891,16937.005969515387,18.33306776432649,145.0,6937.005969515387
892,17590.86255671677,10.678658348200477,33.0,7590.862556716769
893,21555.68089804645,7.4005344604407055,38.0,11555.680898046448
894,18352.66473136304,7.563923901676964,87.0,8352.664731363038
895,19319.55504967401,12.030549001679555,94.0,9319.55504967401
896,19718.43284802817,4.567759021484573,30.0,9718.43284802817
897,16813.154389319425,10.377566900521018,53.0,6813.154389319425
898,19701.97598122809,6.045482622205713,27.0,9701.97598122809
899,14104.67571989063,26.720079008105817,135.0,4104.675719890631
900,19778.110715814306,6.864143421398268,53.0,9778.110715814306
901,12940.103474528483,13.568520135668571,128.0,2940.1034745284833
902,15994.16951912487,15.01311648114532,101.0,5994.169519124869
903,19463.399569887,6.625324331609065,38.0,9463.399569886999
904,24538.96998712896,5.843286854987305,19.0,14538.96998712896
905,20554.646519798862,8.81457696540945,25.0,10554.646519798862
906,19366.324506588382,8.97314421232942,126.0,9366.324506588382
907,18729.71393613562,10.565905463243014,82.0,8729.71393613562
908,16601.42171984812,10.077437174062378,75.0,6601.42171984812
909,17491.144909302817,11.486854073695214,79.0,7491.144909302817
910,18945.91221259888,9.324169095435861,27.0,8945.91221259888
911,18511.838795974472,5.192329830682266,27.0,8511.838795974472
912,19058.800382676494,6.985035153042328,41.0,9058.800382676494
913,14887.134618755375,7.290426230399999,55.0,4887.134618755375
914,19645.952952276708,6.175637697665142,79.0,9645.952952276708
915,17398.987893984937,8.034026693898348,36.0,7398.987893984937
916,19787.531029882353,8.599406733618501,72.0,9787.531029882353
917,16322.630664695213,16.385901191070964,102.0,6322.6306646952125
918,17387.622037065586,9.989741256220167,84.0,7387.6220370655865
919,23398.274759230953,9.136312473800306,37.0,13398.274759230953
920,18148.198890385233,5.687964162016586,29.0,8148.1988903852325
921,16025.70412417542,10.356468591592282,72.0,6025.70412417542
922,19030.075547127908,5.158490166161926,47.0,9030.075547127908
923,13394.173771669002,17.97227977920549,175.0,3394.1737716690022
924,18292.165893001766,6.490286359136927,38.0,8292.165893001766
